DGP function,Method,Mean Estimate,SD Estimate,Median Estimate,Mean Variance,SD Variance,Median Variance,Bias,SD Bias,Median Bias,MSE,SD MSE,Coverage,Interval Length,SD Interval Length,Interval Median,Average Time,SD Average Time
0,AGMM2,4.0477149705033515,0.11834619200392116,4.043950794305131,29.853665735026016,3.0236861263200994,29.651250146959725,-0.0022850294966492565,0.1183461920039212,-0.0060492056948686646,0.01401104252162953,0.01785485669634921,0.936,0.4791396165287199,0.02527864547833499,0.4775076455799596,929.8183757286072,46.74080268526075
1,AGMM2,4.030442501632073,0.1243139225464124,4.024941558710282,31.311520723604943,2.7549080765773843,31.063466997433547,-0.01955749836792434,0.12431392254641249,-0.02505844128971857,0.015836447081286804,0.019387109934985925,0.932,0.49064378567237393,0.02231416665485497,0.48873430656445094,942.2584702305794,52.62027926569504
2,AGMM2,4.018335331188508,0.12212383109456514,4.0113239010349435,26.942429701946327,1.9759727581440456,26.850065071139586,-0.031664668811492026,0.12212383109456507,-0.038676098965056305,0.01591688137215535,0.020004409362047223,0.902,0.45515917320377036,0.01730165081111776,0.4546635480230261,964.1664208445549,53.38450021628452
3,AGMM2,3.2615598016465346,0.5218100134434763,3.3477409404215877,610.9135707095163,818.728637602312,360.7258574558708,-0.7884401983534647,0.5218100134434762,-0.7022590595784124,0.8939236365095321,1.1199500893509182,0.666,2.0629338856312174,1.7331352401934446,1.6712626872861691,915.5346501626968,53.32620312056356
4,AGMM2,4.086564495922182,0.18336457051619612,4.094222121998488,83.54547589702939,107.32736096883794,59.561070131853306,0.03656449592218102,0.18336457051619603,0.04422212199848863,0.03495952808263227,0.05120424440823895,0.962,0.8031507949323982,0.6515522505587957,0.6772202575072104,894.0320767617226,58.35140890865985
