Y_value,Coefficient Latent,Variance Latent,Coefficient Surrogacy,Variance Surrogacy,Coefficient Oracle,Variance Oracle
z_score3,0.13957310833314246,5.609802316404414,0.13957310833314246,5.609802316404417,0.13894008081641332,4.1761967384480645
z_score4,0.00029517099962278,10.65964206631825,0.10517342902859207,3.14212648939502,0.0559211955426798,4.196062353774296
z_score5,0.012268338189438602,10.499378579410319,0.10882371689205857,3.425102354489207,0.04924700262594774,4.108541094150991
z_score6,0.12230313325205495,12.234786878907556,0.09956211080454118,2.8604504396616255,0.057850979045715005,3.9860349519596987
z_score7,0.012016375814655065,11.041846509490233,0.0933449312151888,2.554866676259911,0.03914154067041856,4.004418563076853
z_score8,0.10976164516877764,12.06759418302619,0.09661054581317198,2.577945905339413,0.023551471402144735,3.9410392000682473
